from	to
000243735300007	A1983PY32000010
000244521900003	A1983PY32000010
000244268800005	A1983PY32000010
000244012600014	A1983PY32000010
000245152900033	A1983PY32000010
000244365500002	A1983PY32000010
000246617100007	A1983PY32000010
000242987400006	A1983PY32000010
000242987400008	A1983PY32000010
000208356800008	A1983PY32000010
000243900200014	A1983PY32000010
000252011900003	A1983PY32000010
000244671200004	A1983PY32000010
000297330300004	A1983PY32000010
000297330300022	A1983PY32000010
000249782900051	A1983PY32000010
000245681400005	A1983PY32000010
000257169900005	A1983PY32000010
000243985400008	A1983PY32000010
000248229000004	A1983PY32000010
000254398200009	A1983PY32000010
000243347100005	A1983PY32000010
000260478800002	A1983PY32000010
000249051800009	A1983PY32000010
000243986000013	A1983PY32000010
000242866500011	A1983PY32000010
000242951800008	A1983PY32000010
000241570900002	A1983PY32000010
000241570900003	A1983PY32000010
000241812100009	A1983PY32000010
000241548100006	A1983PY32000010
000240204000002	A1983PY32000010
000241435400007	A1983PY32000010
000241203000013	A1983PY32000010
000240218300002	A1983PY32000010
000241311600001	A1983PY32000010
000240719800027	A1983PY32000010
000240298400008	A1983PY32000010
000242649100004	A1983PY32000010
000239622200010	A1983PY32000010
000240231200009	A1983PY32000010
000241797200003	A1983PY32000010
000240470300059	A1983PY32000010
000252245100004	A1983PY32000010
000240149900004	A1983PY32000010
000239800000008	A1983PY32000010
000239122200007	A1983PY32000010
000238900600008	A1983PY32000010
000239326800004	A1983PY32000010
000237018700011	A1983PY32000010
000237422300027	A1983PY32000010
000237646000013	A1983PY32000010
000236919300005	A1983PY32000010
000235206900006	A1983PY32000010
000234313200015	A1983PY32000010
000270923200010	A1983PY32000010
000296563600007	A1983PY32000010
000244973700003	A1983PY32000010
000236544100007	A1983PY32000010
000245626300014	A1983PY32000010
000290091100013	A1983PY32000010
000301357300002	A1983PY32000010
000238442000003	A1983PY32000010
000247001200023	A1983PY32000010
000227343100008	A1983PY32000010
000233383200004	A1983PY32000010
000233485100003	A1983PY32000010
000236530500004	A1983PY32000010
000233092600006	A1983PY32000010
000232858100005	A1983PY32000010
000233852400010	A1983PY32000010
000233122200004	A1983PY32000010
000233248800004	A1983PY32000010
000232285100010	A1983PY32000010
000233277800014	A1983PY32000010
000231841400003	A1983PY32000010
000233092400004	A1983PY32000010
000234286200008	A1983PY32000010
000233102400006	A1983PY32000010
000232384600005	A1983PY32000010
000231681000010	A1983PY32000010
000231951700012	A1983PY32000010
000232859200001	A1983PY32000010
000230337800007	A1983PY32000010
000229750900012	A1983PY32000010
000230290800009	A1983PY32000010
000229725700010	A1983PY32000010
000229488200002	A1983PY32000010
000229034200002	A1983PY32000010
000230829100006	A1983PY32000010
000228569200006	A1983PY32000010
000228775100002	A1983PY32000010
000227924700013	A1983PY32000010
000228097800004	A1983PY32000010
000228616500002	A1983PY32000010
000228685600002	A1983PY32000010
000227204500009	A1983PY32000010
000227285200020	A1983PY32000010
000227276600008	A1983PY32000010
000229236600004	A1983PY32000010
000229236600007	A1983PY32000010
000229236600008	A1983PY32000010
000228025600002	A1983PY32000010
000226786200005	A1983PY32000010
000226774800010	A1983PY32000010
000226951500008	A1983PY32000010
000226403000004	A1983PY32000010
000226403000007	A1983PY32000010
000230628200005	A1983PY32000010
000269792100004	A1983PY32000010
000226781800001	A1983PY32000010
000230532100008	A1983PY32000010
000237073200006	A1983PY32000010
000231146300002	A1983PY32000010
000228441200005	A1983PY32000010
000280825800011	A1983PY32000010
000226441700002	A1983PY32000010
000225625200008	A1983PY32000010
000225619900008	A1983PY32000010
000225044200006	A1983PY32000010
000226367900002	A1983PY32000010
000234874600007	A1983PY32000010
000224761100006	A1983PY32000010
000224353100008	A1983PY32000010
000224429200003	A1983PY32000010
000224179800001	A1983PY32000010
000224993500015	A1983PY32000010
000224671800006	A1983PY32000010
000223483300005	A1983PY32000010
000222473700002	A1983PY32000010
000223209000002	A1983PY32000010
000223534200007	A1983PY32000010
000223923900002	A1983PY32000010
000222895400001	A1983PY32000010
000222974100004	A1983PY32000010
000222989700002	A1983PY32000010
000222707900004	A1983PY32000010
000223630700002	A1983PY32000010
000225943500008	A1983PY32000010
000220942300007	A1983PY32000010
000220818900005	A1983PY32000010
000220251800003	A1983PY32000010
000221146900002	A1983PY32000010
000227240600007	A1983PY32000010
000188814100006	A1983PY32000010
000221919400008	A1983PY32000010
000188953100008	A1983PY32000010
000188318900004	A1983PY32000010
000225920700017	A1983PY32000010
000221441800002	A1983PY32000010
000232826800004	A1983PY32000010
000224456100004	A1983PY32000010
000229381200001	A1983PY32000010
000188579400004	A1983PY32000010
000189303200002	A1983PY32000010
000223609700002	A1983PY32000010
000207609800001	A1983PY32000010
000187719700004	A1983PY32000010
000220986400009	A1983PY32000010
000209508500004	A1983PY32000010
000222428500005	A1983PY32000010
000186924700004	A1983PY32000010
000185539100005	A1983PY32000010
000186097200002	A1983PY32000010
000186583300003	A1983PY32000010
000180785900002	A1983PY32000010
000186719100005	A1983PY32000010
000185455400007	A1983PY32000010
000185728000006	A1983PY32000010
000188316200007	A1983PY32000010
000185374500002	A1983PY32000010
000184873800001	A1983PY32000010
000183192200005	A1983PY32000010
000184293500016	A1983PY32000010
000184112000007	A1983PY32000010
000183200300002	A1983PY32000010
000185528500007	A1983PY32000010
000183372000021	A1983PY32000010
000182931600008	A1983PY32000010
000182689100008	A1983PY32000010
000182925000011	A1983PY32000010
000182634600018	A1983PY32000010
000182309700004	A1983PY32000010
000182393400002	A1983PY32000010
000182925700010	A1983PY32000010
000181720500005	A1983PY32000010
000181300300003	A1983PY32000010
000181195000018	A1983PY32000010
000180471900005	A1983PY32000010
000180436700010	A1983PY32000010
000185711600006	A1983PY32000010
000187945800008	A1983PY32000010
000187205900007	A1983PY32000010
000184284500016	A1983PY32000010
000187462200007	A1983PY32000010
000182580700002	A1983PY32000010
000179365600002	A1983PY32000010
000173401200007	A1983PY32000010
000179416600007	A1983PY32000010
000178792900015	A1983PY32000010
000179018700007	A1983PY32000010
000222160900006	A1983PY32000010
000178178700008	A1983PY32000010
000178113600010	A1983PY32000010
000177867100016	A1983PY32000010
000179139500002	A1983PY32000010
000178125300004	A1983PY32000010
000176921900004	A1983PY32000010
000176921900006	A1983PY32000010
000177754700006	A1983PY32000010
000177057500001	A1983PY32000010
000176262300032	A1983PY32000010
000175760500009	A1983PY32000010
000175907500008	A1983PY32000010
000176263400004	A1983PY32000010
000175046100008	A1983PY32000010
000175268000007	A1983PY32000010
000174908600014	A1983PY32000010
000174946100008	A1983PY32000010
000174687000114	A1983PY32000010
000173590800003	A1983PY32000010
000174233800003	A1983PY32000010
000174044100006	A1983PY32000010
000177471500006	A1983PY32000010
000279846900002	A1983PY32000010
000174598000012	A1983PY32000010
000209507500006	A1983PY32000010
000178792100009	A1983PY32000010
000173384100005	A1983PY32000010
000172704300008	A1983PY32000010
000173118800001	A1983PY32000010
000173226600001	A1983PY32000010
000172701200003	A1983PY32000010
000172853900003	A1983PY32000010
000171577400008	A1983PY32000010
000170942300001	A1983PY32000010
000170323700004	A1983PY32000010
000170944200001	A1983PY32000010
000171000600005	A1983PY32000010
000170141600030	A1983PY32000010
000170612200005	A1983PY32000010
000168693700002	A1983PY32000010
000170456200010	A1983PY32000010
000168759100007	A1983PY32000010
000169048800020	A1983PY32000010
000167722100013	A1983PY32000010
000168053200008	A1983PY32000010
000168134200013	A1983PY32000010
000170455800005	A1983PY32000010
000170878100003	A1983PY32000010
000167656900033	A1983PY32000010
000174811100004	A1983PY32000010
000170710200001	A1983PY32000010
000173840000001	A1983PY32000010
000177291800004	A1983PY32000010
000169667500004	A1983PY32000010
000170780300002	A1983PY32000010
000168801300006	A1983PY32000010
000089802000013	A1983PY32000010
000166635500012	A1983PY32000010
000169036600002	A1983PY32000010
000089635000008	A1983PY32000010
000165620400013	A1983PY32000010
000089113100002	A1983PY32000010
000089316200006	A1983PY32000010
000089949000011	A1983PY32000010
000169828200009	A1983PY32000010
000088521200011	A1983PY32000010
000088818600005	A1983PY32000010
000089360000003	A1983PY32000010
000087522900009	A1983PY32000010
000168624600009	A1983PY32000010
000087775800014	A1983PY32000010
000088322800004	A1983PY32000010
000087485500008	A1983PY32000010
000167517500006	A1983PY32000010
000082711300003	A1983PY32000010
000082711300006	A1983PY32000010
000089370800005	A1983PY32000010
000085841500008	A1983PY32000010
000088751800006	A1983PY32000010
000167097100003	A1983PY32000010
000089593800006	A1983PY32000010
000084294700008	A1983PY32000010
000083362200032	A1983PY32000010
000083153100003	A1983PY32000010
000081556200001	A1983PY32000010
000080845600030	A1983PY32000010
000080484700004	A1983PY32000010
000081061600002	A1983PY32000010
000080244500006	A1983PY32000010
000080361400002	A1983PY32000010
000080324600001	A1983PY32000010
000079282600004	A1983PY32000010
000078693400002	A1983PY32000010
000078491100006	A1983PY32000010
000085102900001	A1983PY32000010
000171721700003	A1983PY32000010
000077536800001	A1983PY32000010
000078018600066	A1983PY32000010
000075615000002	A1983PY32000010
000076282500008	A1983PY32000010
000075256900003	A1983PY32000010
000074913000003	A1983PY32000010
000074885100009	A1983PY32000010
000074309700015	A1983PY32000010
000075755400003	A1983PY32000010
000073924600001	A1983PY32000010
000073879600004	A1983PY32000010
000076509600005	A1983PY32000010
000074857400008	A1983PY32000010
000073709700030	A1983PY32000010
000073498100008	A1983PY32000010
000072648700006	A1983PY32000010
000073517300005	A1983PY32000010
000071679600001	A1983PY32000010
000079267600009	A1983PY32000010
000071543400018	A1983PY32000010
A1997YH61500006	A1983PY32000010
000071874900010	A1983PY32000010
000071496200001	A1983PY32000010
A1997YB99900009	A1983PY32000010
A1997YA22100003	A1983PY32000010
A1997YC14700013	A1983PY32000010
A1997XY70400002	A1983PY32000010
A1997XM37000008	A1983PY32000010
A1997XV44200002	A1983PY32000010
A1997YA68900002	A1983PY32000010
A1997XG54400003	A1983PY32000010
A1997XD33300008	A1983PY32000010
A1997XB13900010	A1983PY32000010
A1997WP63000001	A1983PY32000010
A1997WT29200004	A1983PY32000010
A1997WM47500006	A1983PY32000010
A1997XB86200007	A1983PY32000010
A1997WW10400004	A1983PY32000010
A1997XE04800002	A1983PY32000010
A1997WP25800009	A1983PY32000010
A1997WH68100014	A1983PY32000010
A1997XA96200010	A1983PY32000010
000071023100006	A1983PY32000010
A1996VX15000001	A1983PY32000010
A1996WM45200002	A1983PY32000010
A1996WD22000027	A1983PY32000010
A1996VT14800002	A1983PY32000010
A1996VH17300008	A1983PY32000010
A1996VN10000011	A1983PY32000010
A1996VC52600021	A1983PY32000010
A1996UY31900011	A1983PY32000010
A1996VB87400005	A1983PY32000010
A1996UY34600005	A1983PY32000010
A1996UW51600003	A1983PY32000010
A1996UM07000006	A1983PY32000010
A1996VJ51600001	A1983PY32000010
A1996UT89100006	A1983PY32000010
A1996UM99600007	A1983PY32000010
A1996UD61900008	A1983PY32000010
A1996TW19400011	A1983PY32000010
A1996UA85000004	A1983PY32000010
A1996VB40300001	A1983PY32000010
A1996UK19300007	A1983PY32000010
A1996TR92100001	A1983PY32000010
A1995TQ72100059	A1983PY32000010
A1995PY24900006	A1983PY32000010
A1995TJ23400004	A1983PY32000010
A1995TJ03700058	A1983PY32000010
A1995TF50500005	A1983PY32000010
A1995TK98200003	A1983PY32000010
A1995TB56800005	A1983PY32000010
A1995RV56400003	A1983PY32000010
A1995RK42900007	A1983PY32000010
A1995RQ09400019	A1983PY32000010
A1995RV64100033	A1983PY32000010
A1995RE44500003	A1983PY32000010
A1995RE92100007	A1983PY32000010
A1995QZ30200003	A1983PY32000010
A1995RA46800020	A1983PY32000010
A1995QN04100001	A1983PY32000010
A1995QU63100006	A1983PY32000010
A1995QK44900012	A1983PY32000010
A1995QM19400003	A1983PY32000010
A1995QG53400002	A1983PY32000010
A1995BF97K00020	A1983PY32000010
A1995TR80800002	A1983PY32000010
A1995QX61700002	A1983PY32000010
A1995QP78400002	A1983PY32000010
A1995PZ29200006	A1983PY32000010
A1994PY84800019	A1983PY32000010
A1994PZ03700006	A1983PY32000010
A1994QA12900003	A1983PY32000010
A1994PM01700016	A1983PY32000010
A1994PM27200005	A1983PY32000010
A1994PE33400001	A1983PY32000010
A1994PJ22000003	A1983PY32000010
A1994PU56200009	A1983PY32000010
A1994NR40800014	A1983PY32000010
A1994PB60500006	A1983PY32000010
A1994NZ28900006	A1983PY32000010
A1994NR97500008	A1983PY32000010
A1994NE23800015	A1983PY32000010
A1994MY37900016	A1983PY32000010
A1994NX13000001	A1983PY32000010
A1994MZ52900005	A1983PY32000010
A1994MQ11000015	A1983PY32000010
A1994NR83900005	A1983PY32000010
A1993MY59000008	A1983PY32000010
A1993MK32500005	A1983PY32000010
A1993ME25600002	A1983PY32000010
A1993LW49600005	A1983PY32000010
A1993MB88700002	A1983PY32000010
A1993MB68100006	A1983PY32000010
A1993LV00100016	A1983PY32000010
A1993LK42600005	A1983PY32000010
A1993LJ78000002	A1983PY32000010
A1993LU78700001	A1983PY32000010
A1993LD18700009	A1983PY32000010
A1993LE78700007	A1983PY32000010
A1993KV60100001	A1983PY32000010
A1993KW50200004	A1983PY32000010
A1993NK41500007	A1983PY32000010
A1992JA50600006	A1983PY32000010
A1992KG28000013	A1983PY32000010
A1992JP93400006	A1983PY32000010
A1992JH48100005	A1983PY32000010
A1992JC38100010	A1983PY32000010
A1992HW84500006	A1983PY32000010
A1992HX38500054	A1983PY32000010
A1992HR91400007	A1983PY32000010
A1992HM77200012	A1983PY32000010
A1992HL88100003	A1983PY32000010
A1992GY96200018	A1983PY32000010
A1992HG96300014	A1983PY32000010
A1992GU69900008	A1983PY32000010
A1992HC29000011	A1983PY32000010
A1992JT15500005	A1983PY32000010
A1992HK11600002	A1983PY32000010
A1991GX30000013	A1983PY32000010
A1991GU11400005	A1983PY32000010
A1991GP70200009	A1983PY32000010
A1991HB80700001	A1983PY32000010
A1991GJ58900008	A1983PY32000010
A1991GJ02400003	A1983PY32000010
A1991GN58800005	A1983PY32000010
A1991GE22300001	A1983PY32000010
A1991GD39200010	A1983PY32000010
A1991GD39200011	A1983PY32000010
A1991FT53500001	A1983PY32000010
A1991FV97200006	A1983PY32000010
A1991EY04800005	A1983PY32000010
A1991FM30900008	A1983PY32000010
A1991EY27600012	A1983PY32000010
A1982QA17400004	A1981MM84700001
000596825600001	A1994PM27200005
000581981400001	A1994PM27200005
000564686700016	A1994PM27200005
000545101600001	A1994PM27200005
000539093400009	A1994PM27200005
000543204700001	A1994PM27200005
000526444100005	A1994PM27200005
000519324600001	A1994PM27200005
000509283800001	A1994PM27200005
000507657800001	A1994PM27200005
000504234900001	A1994PM27200005
